	race_date	race_date_url	kyousou	hassoujikoku	henkou	kyousoushurui	kyousoumei	course	tenkou	baba	tousuu	race_url	result_url	wakuban	umaban	bamei	seirei	keiro	chichimei	hahamei	hahachichimei	kishu	futanjuuryou	kijouseiseki	choukyoushi	banushi	seisanbokujou	odds	ninki	bataijuu	zougen	henkoujouhou	r1_chakujun	r1_kyousoubi	r1_babajoutai	r1_shussoutousuu	r1_keibajou	r1_course	r1_umaban	r1_racemei	r1_ninki	r1_bataijuu	r1_genryou	r1_kishu	r1_futanjuuryou	r1_time	r1_cornertsuukajun	r1_agari3ftime	r1_1chakubatonotimesa	r1_1chakubamei	r2_chakujun	r2_kyousoubi	r2_babajoutai	r2_shussoutousuu	r2_keibajou	r2_course	r2_umaban	r2_racemei	r2_ninki	r2_bataijuu	r2_genryou	r2_kishu	r2_futanjuuryou	r2_time	r2_cornertsuukajun	r2_agari3ftime	r2_1chakubatonotimesa	r2_1chakubamei	r3_chakujun	r3_kyousoubi	r3_babajoutai	r3_shussoutousuu	r3_keibajou	r3_course	r3_umaban	r3_racemei	r3_ninki	r3_bataijuu	r3_genryou	r3_kishu	r3_futanjuuryou	r3_time	r3_cornertsuukajun	r3_agari3ftime	r3_1chakubatonotimesa	r3_1chakubamei	r4_chakujun	r4_kyousoubi	r4_babajoutai	r4_shussoutousuu	r4_keibajou	r4_course	r4_umaban	r4_racemei	r4_ninki	r4_bataijuu	r4_genryou	r4_kishu	r4_futanjuuryou	r4_time	r4_cornertsuukajun	r4_agari3ftime	r4_1chakubatonotimesa	r4_1chakubamei	r5_chakujun	r5_kyousoubi	r5_babajoutai	r5_shussoutousuu	r5_keibajou	r5_course	r5_umaban	r5_racemei	r5_ninki	r5_bataijuu	r5_genryou	r5_kishu	r5_futanjuuryou	r5_time	r5_cornertsuukajun	r5_agari3ftime	r5_1chakubatonotimesa	r5_1chakubamei	zenseiseki	dirthidarimawari	dirtmigimawari	toucourse
153	20181226	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceList?k_raceDate=2018%2f12%2f26&k_babaCode=20	9R	19:35			Ｂ３四	右1400m	曇	稍重	11	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/DebaTable?k_raceDate=2018%2f12%2f26&k_raceNo=9&k_babaCode=20	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2018%2f12%2f26&k_raceNo=9&k_babaCode=20		11	フェアリーキス	牝5	鹿毛	アジュディケーティング	ホープフェアリー	（テンパレートシル）	仲原大（大井）	▲	51.0	佐藤厚（船橋）	橋本富夫	ベルモントファーム	40.4	(7人気)	470	(-2)		9	18.12.14	重	12頭	船橋ナ	左1000	6番	井藤漢方製薬杯Ｂ３Ｃ１選抜馬	10人	472		内田利	55.0	1:02.2	7-7	38.0	1.4	フェイム	1	18.11.19	良	11頭	浦和	左1400	1番	埼玉県馬事畜産振興協議会Ｃ１四	7人	465		内田利	54.0	1:29.0	4-3-2-2	38.6	0.3	オールイン	10	18.11.08	稍重	12頭	船橋ナ	左1200	6番	秋空賞Ｃ１選抜馬ア	11人	464		實川純	54.0	1:16.5	5-5-5	39.5	1.6	キセキノホシ	8	18.10.17	良	11頭	川崎ナ	左900	6番	光速賞Ｃ１選定馬	7人	466		△吉井章	52.0	0:55.8	3-6-6	38.0	1.5	ガーネットノーム	4	18.10.04	稍重	10頭	船橋ナ	左1000	5番	Ｃ１選抜馬	6人	458		△吉井章	52.0	1:01.4	5-5	37.4	0.8	アレジャポン	5-7-5-41	3-4-5-37	2-3-0-4	0-0-0-1
154	20181226	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceList?k_raceDate=2018%2f12%2f26&k_babaCode=20	10R	20:10		準重賞	Ｊ交 ’１８メトロポリタンディセＡ２Ｂ１	右1200m	曇	稍重	16	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/DebaTable?k_raceDate=2018%2f12%2f26&k_raceNo=10&k_babaCode=20	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2018%2f12%2f26&k_raceNo=10&k_babaCode=20	1	1	ナイキアドヴァンス	牡7	鹿毛	サムライハート	ナイキアクトレス	（アフリート）	藤本現（大井）	57.0	1-1-0-1	蛯名雄（大井）	小野勝基	レースホース	5.8	(4人気)	475	(+2)		2	18.12.06	不良	12頭	大井ナ	右1000	11番	ノースウィンド賞Ａ２二Ｂ１二選	5人	473		藤本現	57.0	1:00.6	3-3	37.0	0.4	ヨンカー	1	18.11.02	良	13頭	大井ナ	右1200	1番	スポーツニッポン賞Ｂ１三Ｂ２二	5人	470		藤本現	57.0	1:13.5	1-1	38.5	0.2	トーテムラリー	12	18.10.12	良	16頭	大井ナ	右1200	2番	ＭＥＧＡ　ＴＲＥＥ　Ａ２Ｂ１二	14人	477		藤本現	55.0	1:14.9	4-4	39.6	2.7	タイセイラナキラ	9	18.06.05	良	12頭	大井ナ	右1200	1番	東京スポーツ賞３上オープン特別	6人	480		矢野貴	55.0	1:13.9	7-6	38.6	1.8	ラブミークン	9	18.05.08	不良	16頭	大井ナ	右1200	7番	Ｊ交 ’１８メトロポリＡ２Ｂ１	12人	478		矢野貴	57.0	1:14.3	4-3	39.5	2.6	タイセイラナキラ	10-9-4-21	0-0-0-0	10-9-4-21	10-9-4-21
155	20181226	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceList?k_raceDate=2018%2f12%2f26&k_babaCode=20	10R	20:10		準重賞	Ｊ交 ’１８メトロポリタンディセＡ２Ｂ１	右1200m	曇	稍重	16	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/DebaTable?k_raceDate=2018%2f12%2f26&k_raceNo=10&k_babaCode=20	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2018%2f12%2f26&k_raceNo=10&k_babaCode=20		2	ティアップサンダー	牡6	黒鹿毛	サウスヴィグラス	アイラシンガー	（アグネスタキオン）	藤井勘（大井）	56.0	0-0-0-0	奥平雅（JRA）	田中昇	高昭牧場	22.6	(8人気)	489	(+11)		12	18.11.10	稍重	16頭	Ｊ東京	左1300	6番	３歳上	16人	478		江田照	57.0	1:18.4	16-16	35.2	0.8	ブラックジョー	9	18.06.24	重	16頭	Ｊ東京	左1400	10番	清里特別３歳上	14人	476		丸田恭	57.0	1:23.3	12-13	35.4	0.6	ルッジェーロ	1	18.01.28	稍重	16頭	Ｊ中京	左1400	1番	４歳上	14人	480		▲横山武	54.0	1:25.2	16-16	35.6	0.4	ナムラカブト	8	18.01.07	良	16頭	Ｊ中山	右1200	11番	４歳上	13人	484		江田照	57.0	1:12.6	16-14	36.4	0.6	スリラーインマニラ	8	17.11.04	稍重	15頭	Ｊ福島	右1150	2番	３歳上	6人	470		岩田康	57.0	1:10.0	14-13	37.0	1.4	エッシャー	5-3-3-22	4-2-3-13	1-1-0-9	1-0-0-0
156	20181226	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceList?k_raceDate=2018%2f12%2f26&k_babaCode=20	10R	20:10		準重賞	Ｊ交 ’１８メトロポリタンディセＡ２Ｂ１	右1200m	曇	稍重	16	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/DebaTable?k_raceDate=2018%2f12%2f26&k_raceNo=10&k_babaCode=20	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2018%2f12%2f26&k_raceNo=10&k_babaCode=20	2	3	モシオトゥニヤ	牝3	黒鹿毛	キンシャサノキセキ	ツクバクイーン	（Ｂｅｒｎａｒｄｉｎｉ）	和田譲（大井）	53.0	0-0-0-0	堀江仁（大井）	高田勇三	賀張中川牧場	20.5	(6人気)	472	(-4)		8	18.12.06	不良	12頭	大井ナ	右1000	1番	ノースウィンド賞Ａ２二Ｂ１二選	4人	476		西啓太	53.0	1:01.1	7-6	37.3	0.9	ヨンカー	1	18.11.15	稍重	14頭	大井ナ	右1400	1番	晩秋賞Ｂ１一Ｂ２一選抜特別	5人	470		瀧川寿	53.0	1:29.2	1-1-1	40.2	0.0	ネスター	4	18.10.08	良	16頭	大井ナ	右1200	10番	ＴＯＫＹＯ　ＭＥＧＡ　ＩＢ３三	6人	463		瀧川寿	54.0	1:14.1	2-2	38.8	0.6	タマノシュタルク	1	18.09.19	不良	16頭	大井ナ	右1200	16番	花野賞Ｂ３五	9人	465		瀧川寿	53.0	1:14.6	1-1	39.6	0.3	コパノテッド	10	18.08.28	不良	14頭	大井ナ	右1200	7番	大井の帝王賞Ｂ３六	11人	464		瀧川寿	53.0	1:15.1	9-10	39.2	1.3	サンダーマックス	4-1-3-10	0-0-0-1	4-1-3-9	4-1-3-9
157	20181226	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceList?k_raceDate=2018%2f12%2f26&k_babaCode=20	10R	20:10		準重賞	Ｊ交 ’１８メトロポリタンディセＡ２Ｂ１	右1200m	曇	稍重	16	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/DebaTable?k_raceDate=2018%2f12%2f26&k_raceNo=10&k_babaCode=20	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2018%2f12%2f26&k_raceNo=10&k_babaCode=20		4	ウインバローラス	牡6	鹿毛	スターリングローズ	ケージーダンサー	（コマンダーインチーフ）	瀧川寿（川崎）	56.0	0-0-0-0	奥平雅（JRA）	（株）ウイン	飯岡牧場	30.4	(11人気)	502	(+16)		15	18.06.03	良	16頭	Ｊ阪神	右1400	4番	洲本特別３歳上	12人	486		松山弘	57.0	1:26.6	7-8	39.4	2.1	マルカソレイユ	10	18.04.08	良	16頭	Ｊ中山	右1200	6番	４歳上	7人	484		菱田裕	57.0	1:12.2	3-3	37.8	0.9	ビービーサレンダー	4	18.03.03	稍重	16頭	Ｊ中山	右1200	5番	４歳上	10人	492		ミナリ	57.0	1:12.1	10-7	37.1	0.2	マイネルエスパス	9	17.12.26	稍重	15頭	大井ナ	右1200	11番	Ｊ交 ’１７メトロポリＡ２Ｂ１	4人	495		内田博	56.0	1:13.4	5-6	38.3	1.3	キセキノケイフ	12	17.11.05	良	16頭	Ｊ京都	右1200	7番	３歳上	7人	488		岩田康	57.0	1:12.6	7-8	37.5	0.6	グラッブユアコート	4-3-4-29	1-1-3-12	3-1-0-16	0-0-0-5
158	20181226	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceList?k_raceDate=2018%2f12%2f26&k_babaCode=20	10R	20:10		準重賞	Ｊ交 ’１８メトロポリタンディセＡ２Ｂ１	右1200m	曇	稍重	16	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/DebaTable?k_raceDate=2018%2f12%2f26&k_raceNo=10&k_babaCode=20	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2018%2f12%2f26&k_raceNo=10&k_babaCode=20	3	5	スマートダイバー	牡7	栗毛	ゴールドアリュール	ウッドウインド	（ティンバーカントリー）	丹内祐（JRA）	56.0	1-0-1-6	古賀史（JRA）	大川徹	社台ファーム	84.8	(13人気)	492	(0)		13	18.11.25	良	15頭	Ｊ東京	左1400	1番	シャングリラ賞３歳上	14人	492		丹内祐	57.0	1:26.4	12-14	37.7	2.1	ミックベンハー	14	18.10.07	良	16頭	Ｊ東京	左1400	6番	３歳上	15人	494		丹内祐	57.0	1:26.4	11-14	37.2	2.1	ウォリアーズクロス	1	18.09.06	稍重	12頭	浦和	左1400	4番	Ｊ交 マルチサンド特別Ｂ２Ｂ３	9人	492		丹内祐	57.0	1:28.9	11-11-9-5	38.2	0.1	スフバータル	6	18.05.03	不良	12頭	高知	右1400	9番	Ｊ交 桂浜盃Ｂ以下	2人	485		赤岡修	56.0	1:30.3	6-7-3-4	40.2	1.7	コスタアレグレ	3	18.03.22	重	12頭	浦和	左1400	9番	Ｊ交 マルチフレンド特Ｂ２Ｂ３	7人	487		丹内祐	57.0	1:29.7	10-10-6-5	40.2	3.3	ノブワイルド	2-4-4-33	1-1-1-16	1-3-3-17	0-0-0-0
159	20181226	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceList?k_raceDate=2018%2f12%2f26&k_babaCode=20	10R	20:10		準重賞	Ｊ交 ’１８メトロポリタンディセＡ２Ｂ１	右1200m	曇	稍重	16	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/DebaTable?k_raceDate=2018%2f12%2f26&k_raceNo=10&k_babaCode=20	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2018%2f12%2f26&k_raceNo=10&k_babaCode=20		6	アポロリュウセイ	牡5	栗毛	ジャイアントレッカー	ゼリービーン	（タイキシャトル）	井上幹（大井）	55.0	0-0-0-0	朝倉実（大井）	（株）さくらオフィ	岡田牧場	120.3	(16人気)	501	(-3)		4	18.12.13	不良	7頭	船橋ナ	左1000	6番	カムイユカラスプリント３上オー	6人	504		藤本現	53.0	1:00.3	3-4	36.8	1.2	アピア	12	18.12.06	不良	12頭	大井ナ	右1000	9番	ノースウィンド賞Ａ２二Ｂ１二選	8人	505		真島大	55.0	1:01.8	5-7	38.0	1.6	ヨンカー	14	18.11.14	稍重	16頭	大井ナ	右1200	14番	黄葉賞３上オープン特別	11人	506		藤本現	53.0	1:16.4	3-6	41.6	3.2	キャンドルグラス	12	18.07.14	良	13頭	Ｊ函館	芝右1200	8番	ＳＴＶ杯３歳上	12人	502		木幡巧	57.0	1:10.0	5-5	36.0	1.0	ハウメア	15	18.07.01	重	16頭	Ｊ函館	芝右1200	14番	道新スポーツ杯３歳上	13人	502		木幡巧	57.0	1:11.7	2-3	37.6	1.8	ディバインコード	4-3-7-19	0-0-0-4	3-3-5-11	0-0-0-2
160	20181226	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceList?k_raceDate=2018%2f12%2f26&k_babaCode=20	10R	20:10		準重賞	Ｊ交 ’１８メトロポリタンディセＡ２Ｂ１	右1200m	曇	稍重	16	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/DebaTable?k_raceDate=2018%2f12%2f26&k_raceNo=10&k_babaCode=20	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2018%2f12%2f26&k_raceNo=10&k_babaCode=20	4	7	ゼットマックイーン	牡5	鹿毛	シンボリクリスエス	モリトヴィーナス	（リンドシェーバー）	大野拓（JRA）	56.0	0-0-0-1	吉田直（JRA）	（有）フォーレスト	広田牧場	4.8	(3人気)	464	(+2)		8	18.11.25	良	16頭	Ｊ京都	右1200	11番	３歳上	11人	462		松山弘	57.0	1:12.2	12-11	36.1	0.9	ロードエース	5	18.09.09	良	15頭	Ｊ中山	右1200	7番	３歳上	10人	458		大野拓	57.0	1:11.7	7-7	36.5	0.2	モアニケアラ	7	18.06.17	良	16頭	Ｊ阪神	右1200	14番	箕面特別３歳上	16人	456		水口優	57.0	1:12.4	11-11	36.4	0.8	オールドベイリー	12	18.04.22	良	16頭	Ｊ京都	右1200	6番	４歳上	7人	454		水口優	57.0	1:13.4	4-4	37.2	0.8	ユアマイラブ	5	18.02.17	稍重	15頭	Ｊ京都	右1200	3番	４歳上	10人	454		水口優	57.0	1:12.9	7-7	37.0	0.3	アードラー	5-1-1-22	0-0-0-3	5-1-1-15	0-0-0-0
161	20181226	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceList?k_raceDate=2018%2f12%2f26&k_babaCode=20	10R	20:10		準重賞	Ｊ交 ’１８メトロポリタンディセＡ２Ｂ１	右1200m	曇	稍重	16	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/DebaTable?k_raceDate=2018%2f12%2f26&k_raceNo=10&k_babaCode=20	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2018%2f12%2f26&k_raceNo=10&k_babaCode=20		8	サトノデプロマット	セン8	黒鹿毛	ブライアンズタイム	ピサノバーキン	（サンデーサイレンス）	達城龍（大井）	55.0	0-0-1-2	藤田輝（大井）	里見治	千代田牧場	21.3	(7人気)	495	(-3)		3	18.12.06	不良	12頭	大井ナ	右1000	7番	ノースウィンド賞Ａ２二Ｂ１二選	12人	498		達城龍	55.0	1:00.8	4-4	37.1	0.6	ヨンカー	7	18.11.02	良	13頭	大井ナ	右1200	12番	スポーツニッポン賞Ｂ１三Ｂ２二	10人	501		達城龍	57.0	1:14.9	2-2	39.7	1.4	ナイキアドヴァンス	15	18.10.12	良	16頭	大井ナ	右1200	12番	ＭＥＧＡ　ＴＲＥＥ　Ａ２Ｂ１二	11人	504		達城龍	55.0	1:15.2	3-3	40.0	3.0	タイセイラナキラ	除外	16.11.15	不良	14頭	大井ナ	右1200	1番	インタラクションカップ３上外国	520	笹川翼		笹川翼	57.0						10	16.08.21	良	15頭	Ｊ新潟	左1200	5番	ＮＳＴ賞３歳上オープン	13人	496		横山典	53.0	1:11.1	12-13	36.2	0.7	エイシンローリン	7-2-1-19	1-0-0-3	4-2-1-10	0-0-1-2
162	20181226	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceList?k_raceDate=2018%2f12%2f26&k_babaCode=20	10R	20:10		準重賞	Ｊ交 ’１８メトロポリタンディセＡ２Ｂ１	右1200m	曇	稍重	16	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/DebaTable?k_raceDate=2018%2f12%2f26&k_raceNo=10&k_babaCode=20	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2018%2f12%2f26&k_raceNo=10&k_babaCode=20	5	9	ヴィブラビ	牝3	黒鹿毛	ネオユニヴァース	ショウリダバンザイ	（プリサイスエンド）	御神訓（大井）	53.0	0-0-0-1	荒山勝（大井）	梶本尚嗣	タイヘイ牧場	4.4	(2人気)	448	(-1)		2	18.12.04	良	16頭	大井ナ	右1200	4番	Ｊ交 アーバンステージＢ２Ｂ３	2人	449		森泰斗	55.0	1:13.5	1-1	37.9	0.1	タマノシュタルク	5	18.11.15	稍重	14頭	大井ナ	右1400	14番	晩秋賞Ｂ１一Ｂ２一選抜特別	4人	454		本田重	53.0	1:29.6	9-6-6	40.0	0.4	モシオトゥニヤ	13	18.07.31	稍重	16頭	大井ナ	右1200	4番	Ｊ交 アーバンステージＢ２Ｂ３	1人	430		本田重	54.0	1:15.1	2-3	40.0	1.7	スノードリーム	3	18.06.26	稍重	16頭	大井ナ	右1200	7番	優駿スプリント３歳オープン重賞	6人	436		本田重	54.0	1:12.8	8-6	37.3	0.2	クルセイズスピリツ	2	18.05.24	重	15頭	大井	右1200	14番	優駿スプリントトライアル３歳選	6人	436		本田重	54.0	1:14.0	5-5	38.1	0.4	ラルウア	2-2-1-5	0-0-0-1	2-2-1-4	2-2-1-4
163	20181226	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceList?k_raceDate=2018%2f12%2f26&k_babaCode=20	10R	20:10		準重賞	Ｊ交 ’１８メトロポリタンディセＡ２Ｂ１	右1200m	曇	稍重	16	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/DebaTable?k_raceDate=2018%2f12%2f26&k_raceNo=10&k_babaCode=20	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2018%2f12%2f26&k_raceNo=10&k_babaCode=20		10	スノードリーム	牝5	芦毛	スウェプトオーヴァーボード	マルカジュリエット	（サンデーサイレンス）	戸崎圭（JRA）	54.0	0-0-0-0	高橋忠（JRA）	三田昌宏	ナカノファーム	3.9	(1人気)	456	(+2)		7	18.11.11	稍重	15頭	Ｊ京都	右1400	16番	ドンカスターＣ３歳上	14人	454		岡田祥	52.0	1:24.6	13-12	35.9	1.1	サヴィ	8	18.09.23	稍重	16頭	Ｊ阪神	右1400	15番	３歳上	15人	460		小崎綾	55.0	1:24.2	11-11	37.0	0.9	ホウショウナウ	1	18.07.31	稍重	16頭	大井ナ	右1200	11番	Ｊ交 アーバンステージＢ２Ｂ３	2人	460		モレイ	55.0	1:13.4	12-10	36.9	0.4	アムールブラン	7	18.06.02	良	16頭	Ｊ阪神	右1400	12番	３歳上	9人	450		鮫島駿	55.0	1:25.1	7-5	37.4	0.7	キタサンデイジー	4	18.05.06	良	16頭	Ｊ京都	右1400	9番	４歳上	5人	454		鮫島駿	55.0	1:26.1	5-5	37.2	0.9	シアワセデス	3-0-3-20	0-0-1-1	2-0-2-14	1-0-0-0
164	20181226	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceList?k_raceDate=2018%2f12%2f26&k_babaCode=20	10R	20:10		準重賞	Ｊ交 ’１８メトロポリタンディセＡ２Ｂ１	右1200m	曇	稍重	16	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/DebaTable?k_raceDate=2018%2f12%2f26&k_raceNo=10&k_babaCode=20	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2018%2f12%2f26&k_raceNo=10&k_babaCode=20	6	11	ユアマイラブ	牡5	鹿毛	キンシャサノキセキ	デイトユアドリーム	（トワイニング）	山崎誠（川崎）	55.0	0-0-0-0	山崎裕（川崎）	百瀬裕規	ノーザンファーム	10.7	(5人気)	464	(+6)		14	18.10.14	良	15頭	Ｊ京都	右1200	5番	藤森Ｓ３歳上	10人	458		大野拓	57.0	1:12.8	10-11	36.4	1.4	コパノキッキング	13	18.08.04	良	15頭	Ｊ新潟	左1200	9番	越後Ｓ３歳上	6人	460		戸崎圭	54.0	1:12.6	9-11	37.7	1.7	オールドベイリー	1	18.04.22	良	16頭	Ｊ京都	右1200	16番	４歳上	5人	448		☆荻野極	56.0	1:12.6	4-4	36.4	0.0	ワキノアタリ	12	18.01.21	稍重	16頭	Ｊ京都	右1200	2番	４歳上	5人	452		濱中俊	57.0	1:13.1	8-8	37.1	1.1	メイショウアリソン	7	18.01.08	稍重	16頭	Ｊ京都	右1200	9番	４歳上	7人	458		▲富田暁	54.0	1:12.1	12-12	36.6	0.6	ハニージェイド	4-0-2-10	0-0-0-3	4-0-2-7	0-0-0-0
165	20181226	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceList?k_raceDate=2018%2f12%2f26&k_babaCode=20	10R	20:10		準重賞	Ｊ交 ’１８メトロポリタンディセＡ２Ｂ１	右1200m	曇	稍重	16	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/DebaTable?k_raceDate=2018%2f12%2f26&k_raceNo=10&k_babaCode=20	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2018%2f12%2f26&k_raceNo=10&k_babaCode=20		12	ロイヤルオブアクア	牡7	鹿毛	マヤノトップガン	シルクハーベスト	（マンハッタンカフェ）	柏木健（大井）	55.0	4-4-5-8	須田和（大井）	矢口龍彦	片倉拓司	85.7	(14人気)	500	(+3)		11	18.12.06	不良	12頭	大井ナ	右1000	4番	ノースウィンド賞Ａ２二Ｂ１二選	9人	497		柏木健	55.0	1:01.6	12-11	36.9	1.4	ヨンカー	12	18.11.15	稍重	14頭	大井ナ	右1400	5番	晩秋賞Ｂ１一Ｂ２一選抜特別	2人	499		森泰斗	57.0	1:32.0	2-2-2	42.8	2.8	モシオトゥニヤ	4	18.11.02	良	13頭	大井ナ	右1200	9番	スポーツニッポン賞Ｂ１三Ｂ２二	1人	499		柏木健	57.0	1:14.1	7-5	38.2	0.6	ナイキアドヴァンス	2	18.06.28	良	12頭	大井ナ	右1200	3番	タイタン賞Ｂ１三Ｂ２四特選選抜	2人	503		笹川翼	57.0	1:13.6	9-9	36.4	0.0	コンサートドーレ	3	18.05.25	稍重	15頭	大井ナ	右1200	6番	ＪＡいちかわ賞Ｂ１三Ｂ２二選抜	3人	509		柏木健	57.0	1:13.7	11-12	37.4	0.4	ロードメビウス	8-13-9-31	0-0-0-0	8-13-9-31	8-13-9-31
166	20181226	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceList?k_raceDate=2018%2f12%2f26&k_babaCode=20	10R	20:10		準重賞	Ｊ交 ’１８メトロポリタンディセＡ２Ｂ１	右1200m	曇	稍重	16	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/DebaTable?k_raceDate=2018%2f12%2f26&k_raceNo=10&k_babaCode=20	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2018%2f12%2f26&k_raceNo=10&k_babaCode=20	7	13	ポルターレ	牡6	栗毛	ブライアンズタイム	アーペレーヌ	（デヒア）	町田直（川崎）	55.0	3-6-2-30	福田真（大井）	伊達敏明	サンシャイン牧場	83.9	(12人気)	491	(-1)		7	18.11.15	稍重	12頭	門別	右1200	4番	ポラリス特別Ａ１Ａ２－１	7人	492		落合玄	55.0	1:13.8	9-8	36.4	0.9	カツゲキライデン	6	18.11.01	稍重	11頭	門別	右1200	10番	ディープインパクト・プレミＡ１	8人	494		落合玄	55.0	1:13.0	8-9	36.6	0.7	アップトゥユー	13	18.10.20	良	14頭	盛岡	芝左1000	9番	ＯＲＯターフスプリントオープン	9人	489		阿部英	57.0	0:59.8	13-14	34.9	1.5	シャドウパーティー	4	18.10.03	重	10頭	門別	右1500	5番	百日草特別Ａ１Ａ２－１	6人	490		落合玄	55.0	1:37.2	7-6-7-6	40.5	0.6	ストーンリバー	11	18.08.27	重	16頭	大井ナ	右1200	3番	東京中日スポーツ賞Ｂ２二Ｂ３二	11人	488		西啓太	57.0	1:12.8	16-15	35.9	1.2	タッチライフ	5-9-2-42	0-0-0-0	5-9-2-41	5-9-2-38
167	20181226	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceList?k_raceDate=2018%2f12%2f26&k_babaCode=20	10R	20:10		準重賞	Ｊ交 ’１８メトロポリタンディセＡ２Ｂ１	右1200m	曇	稍重	16	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/DebaTable?k_raceDate=2018%2f12%2f26&k_raceNo=10&k_babaCode=20	http://www2.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2018%2f12%2f26&k_raceNo=10&k_babaCode=20		14	ピースマーク	牡7	鹿毛	ヨハネスブルグ	エリモハルカ	（ナリタトップロード）	西啓太（大井）	56.0	0-0-0-0	沖芳夫（JRA）	小林竜太郎	エクセルマネジメント	28.0	(10人気)	501	(+13)		15	18.10.21	良	16頭	Ｊ京都	右1200	5番	大山崎特別３歳上	12人	488		國分優	57.0	1:14.1	12-13	38.2	2.2	デンコウケンジャ	15	18.10.08	良	15頭	Ｊ京都	右1200	14番	円山特別３歳上	5人	494		幸英明	57.0	1:15.0	4-8	39.9	3.7	タテヤマ	6	17.12.23	良	16頭	Ｊ阪神	右1200	10番	３歳上	3人	504		幸英明	57.0	1:12.1	2-2	37.1	0.3	チェイスダウン	2	17.12.10	良	15頭	Ｊ阪神	右1200	15番	高砂特別３歳上	4人	506		幸英明	57.0	1:11.7	1-1	36.3	0.2	ヤマニンアンプリメ	4	17.11.11	稍重	16頭	Ｊ京都	右1400	7番	花背特別３歳上	7人	504		幸英明	57.0	1:24.4	1-1	38.1	0.5	インフェルノ	3-2-1-14	1-0-1-3	2-2-0-11	0-0-0-0
